Date,Class,Transaction Category,Debit,Credit
06/29/2026,2017,3rd Party - GrubHub,12.84,
06/29/2026,2017,3rd Party - UberEats,217.76,
06/29/2026,2017,Cash Over/Short Adjustment,0.14,
06/29/2026,2017,Register Audit Adjustment,62,
06/29/2026,2020,Subject to Tax,,428.95
06/29/2026,2020,Non-Taxable Sales,,4204.35
06/29/2026,2020,3rd Party Tax Exempt,,10.8
06/29/2026,2020,Register Audit,401,
06/29/2026,2020,Sales Tax,,30.56
06/29/2026,2020,In-Store Credit Card,2320.93,
06/29/2026,2020,Payout,78.75,
06/29/2026,2020,Online Credit card,977.07,
06/29/2026,2020,Online Gift Card,8.95,
06/29/2026,2020,Online Credit Card Tips,,17
06/29/2026,2020,In-Store Credit Card Tips,,123.97
06/29/2026,2020,Gift Card,107.44,
06/29/2026,2020,3rd Party - DoorDash,835.54,
06/29/2026,2020,3rd Party - GrubHub,63.95,
06/29/2026,2020,3rd Party - UberEats,21.72,
06/29/2026,2020,Cash Over/Short Adjustment,0.28,
06/29/2026,2023,Subject to Tax,,122.84
06/29/2026,2023,Non-Taxable Sales,,3901.87
06/29/2026,2023,3rd Party Tax Exempt,,36.84
06/29/2026,2023,Register Audit,208,
06/29/2026,2023,Sales Tax,,8.52
06/29/2026,2023,In-Store Credit Card,1745.62,
06/29/2026,2023,Payout,37.6,
06/29/2026,2023,Online Credit card,1073.02,
06/29/2026,2023,Online Gift Card,31.9,
06/29/2026,2023,Online Credit Card Tips,,37.49
06/29/2026,2023,In-Store Credit Card Tips,,116.78
06/29/2026,2023,Gift Card,69.27,
06/29/2026,2023,3rd Party - DoorDash,873.34,
06/29/2026,2023,3rd Party - UberEats,185.26,
06/29/2026,2023,Cash Over/Short Adjustment,0.33,
06/29/2026,2024,Subject to Tax,,151.22
06/29/2026,2024,Non-Taxable Sales,,3126.43
06/29/2026,2024,3rd Party Tax Exempt,,18.12
06/29/2026,2024,Register Audit,152,
06/29/2026,2024,Sales Tax,,11.86
06/29/2026,2024,In-Store Credit Card,2029.78,
06/29/2026,2024,Online Credit card,705.83,
06/29/2026,2024,Online Credit Card Tips,,21
06/29/2026,2024,In-Store Credit Card Tips,,112.61
06/29/2026,2024,Gift Card,49.45,
06/29/2026,2024,3rd Party - DoorDash,440.58,
06/29/2026,2024,3rd Party - GrubHub,25.68,
06/29/2026,2024,3rd Party - UberEats,38.75,
06/29/2026,2024,Cash Over/Short Adjustment,,0.83
06/29/2026,2047,Subject to Tax,,215.66
06/29/2026,2047,Non-Taxable Sales,,4731.87
06/29/2026,2047,3rd Party Tax Exempt,,29.4
06/29/2026,2047,Register Audit,346,
06/29/2026,2047,Sales Tax,,14.97
06/29/2026,2047,In-Store Credit Card,3270.13,
06/29/2026,2047,Online Credit card,907.43,
06/29/2026,2047,Online Gift Card,1.41,
06/29/2026,2047,Online Credit Card Tips,,29
06/29/2026,2047,In-Store Credit Card Tips,,173.35
06/29/2026,2047,Gift Card Sold,,30
06/29/2026,2047,3rd Party - DoorDash,564.14,
06/29/2026,2047,3rd Party - GrubHub,71.62,
06/29/2026,2047,3rd Party - UberEats,63.12,
06/29/2026,2047,Cash Over/Short Adjustment,0.4,
06/29/2026,4003,Subject to Tax,,4881.03
06/29/2026,4003,Register Audit,357.68,
06/29/2026,4003,Sales Tax,,475.89
06/29/2026,4003,In-Store Credit Card,2525.26,
06/29/2026,4003,Payout,46,
06/29/2026,4003,Online Credit card,1535.97,
06/29/2026,4003,Online Credit Card Tips,,42.76
06/29/2026,4003,In-Store Credit Card Tips,,183.26
06/29/2026,4003,3rd Party - DoorDash,597.42,
06/29/2026,4003,3rd Party - GrubHub,18.82,
06/29/2026,4003,3rd Party - UberEats,501.94,
06/29/2026,4003,Cash Over/Short Adjustment,,0.15
06/29/2026,4004,Subject to Tax,,5773.69
06/29/2026,4004,Register Audit,294,
06/29/2026,4004,Sales Tax,,562.91
06/29/2026,4004,In-Store Credit Card,2594.88,
06/29/2026,4004,Online Credit card,1898.66,
06/29/2026,4004,Online Credit Card Tips,,49
06/29/2026,4004,In-Store Credit Card Tips,,139.51
06/29/2026,4004,Gift Card,15,
06/29/2026,4004,3rd Party - DoorDash,841.45,
06/29/2026,4004,3rd Party - UberEats,882.09,
06/29/2026,4004,Cash Over/Short Adjustment,,0.97
06/29/2026,4005,Subject to Tax,,4457.6
06/29/2026,4005,Register Audit,277,
06/29/2026,4005,Sales Tax,,434.65
06/29/2026,4005,In-Store Credit Card,2677.68,
06/29/2026,4005,Online Credit card,1187.94,
06/29/2026,4005,In-Store Credit Card Tips,,185.84
06/29/2026,4005,Gift Card,13.55,
06/29/2026,4005,Gift Card Sold,,50
06/29/2026,4005,3rd Party - DoorDash,451.56,
06/29/2026,4005,3rd Party - GrubHub,24.22,
06/29/2026,4005,3rd Party - UberEats,495.76,
06/29/2026,4005,Cash Over/Short Adjustment,0.38,
06/29/2026,4008,Subject to Tax,,3326.16
06/29/2026,4008,Register Audit,263,
06/29/2026,4008,Sales Tax,,324.12
06/29/2026,4008,In-Store Credit Card,2055.52,
06/29/2026,4008,Online Credit card,776.02,
06/29/2026,4008,Online Gift Card,33.18,
06/29/2026,4008,Online Credit Card Tips,,29.82
06/29/2026,4008,In-Store Credit Card Tips,,139.66
06/29/2026,4008,Gift Card,12.51,
06/29/2026,4008,3rd Party - DoorDash,366.59,
06/29/2026,4008,3rd Party - UberEats,313.8,
06/29/2026,4008,Cash Over/Short Adjustment,,0.86
06/29/2026,4009,Subject to Tax,,2571.63
06/29/2026,4009,Sales Tax,,250.7
06/29/2026,4009,In-Store Credit Card,1834.29,
06/29/2026,4009,Online Credit card,285.66,
06/29/2026,4009,Online Credit Card Tips,,8
06/29/2026,4009,In-Store Credit Card Tips,,78.99
06/29/2026,4009,3rd Party - DoorDash,222.43,
06/29/2026,4009,3rd Party - GrubHub,14.16,
06/29/2026,4009,3rd Party - UberEats,269.76,
06/29/2026,4009,Cash Over/Short Adjustment,0.02,
06/29/2026,4009,Register Audit Adjustment,283,
06/29/2026,4010,Subject to Tax,,3037.62
06/29/2026,4010,Register Audit,303,
06/29/2026,4010,Sales Tax,,296.16
06/29/2026,4010,In-Store Credit Card,1833.25,
06/29/2026,4010,Payout,18.96,
06/29/2026,4010,Online Credit card,788.45,
06/29/2026,4010,In-Store Credit Card Tips,,152.96
06/29/2026,4010,Gift Card,38.5,
06/29/2026,4010,3rd Party - DoorDash,374.63,
06/29/2026,4010,3rd Party - UberEats,129.75,
06/29/2026,4010,Cash Over/Short Adjustment,0.2,
06/29/2026,4015,Subject to Tax,,3948.99
06/29/2026,4015,Register Audit,320,
06/29/2026,4015,Sales Tax,,385.01
06/29/2026,4015,In-Store Credit Card,2210.45,
06/29/2026,4015,Online Credit card,1249.44,
06/29/2026,4015,Online Credit Card Tips,,42
06/29/2026,4015,In-Store Credit Card Tips,,143.55
06/29/2026,4015,Gift Card,31.28,
06/29/2026,4015,3rd Party - DoorDash,472.18,
06/29/2026,4015,3rd Party - GrubHub,25.87,
06/29/2026,4015,3rd Party - UberEats,210.36,
06/29/2026,4015,Cash Over/Short Adjustment,,0.03
06/29/2026,4021,Subject to Tax,,4275.67
06/29/2026,4021,Sales Tax,,416.72
06/29/2026,4021,In-Store Credit Card,2482.42,
06/29/2026,4021,Online Credit card,1332.85,
06/29/2026,4021,Online Gift Card,77,
06/29/2026,4021,Online Credit Card Tips,,45.07
06/29/2026,4021,In-Store Credit Card Tips,,174.39
06/29/2026,4021,Online Gift Card Tips,,1
06/29/2026,4021,3rd Party - DoorDash,362.8,
06/29/2026,4021,3rd Party - UberEats,408.93,
06/29/2026,4021,Cash Over/Short Adjustment,0.85,
06/29/2026,4021,Register Audit Adjustment,248,
06/29/2026,4025,Subject to Tax,,3583.79
06/29/2026,4025,Register Audit,340,
06/29/2026,4025,Sales Tax,,349.41
06/29/2026,4025,In-Store Credit Card,2058.72,
06/29/2026,4025,Payout,16.44,
06/29/2026,4025,Online Credit card,1007.52,
06/29/2026,4025,Online Credit Card Tips,,30.2
06/29/2026,4025,In-Store Credit Card Tips,,134.72
06/29/2026,4025,Gift Card,22.61,
06/29/2026,4025,3rd Party - DoorDash,326.37,
06/29/2026,4025,3rd Party - UberEats,327.19,
06/29/2026,4025,Cash Over/Short Adjustment,,0.73
06/29/2026,4027,Subject to Tax,,4697.13
06/29/2026,4027,Sales Tax,,457.98
06/29/2026,4027,In-Store Credit Card,2394.78,
06/29/2026,4027,Online Credit card,1138.03,
06/29/2026,4027,In-Store Credit Card Tips,,137.97
06/29/2026,4027,3rd Party - DoorDash,683.59,
06/29/2026,4027,3rd Party - GrubHub,23.97,
06/29/2026,4027,3rd Party - UberEats,609.49,
06/29/2026,4027,Cash Over/Short Adjustment,0.22,
06/29/2026,4027,Register Audit Adjustment,443,
06/29/2026,4034,Subject to Tax,,3873.74
06/29/2026,4034,Register Audit,346,
06/29/2026,4034,Sales Tax,,377.68
06/29/2026,4034,In-Store Credit Card,2424.47,
06/29/2026,4034,Online Credit card,942.56,
06/29/2026,4034,Online Credit Card Tips,,21.28
06/29/2026,4034,In-Store Credit Card Tips,,146.57
06/29/2026,4034,Gift Card,27.05,
06/29/2026,4034,3rd Party - DoorDash,531.86,
06/29/2026,4034,3rd Party - UberEats,147.41,
06/29/2026,4034,Cash Over/Short Adjustment,,0.08
06/29/2026,4036,Subject to Tax,,5580.54
06/29/2026,4036,Register Audit,446,
06/29/2026,4036,Sales Tax,,544.07
06/29/2026,4036,In-Store Credit Card,3021.14,
06/29/2026,4036,Online Credit card,1764.98,
06/29/2026,4036,Online Gift Card,25.56,
06/29/2026,4036,Online Credit Card Tips,,48
06/29/2026,4036,In-Store Credit Card Tips,,207.17
06/29/2026,4036,Online Gift Card Tips,,1
06/29/2026,4036,Gift Card,20,
06/29/2026,4036,3rd Party - DoorDash,469.87,
06/29/2026,4036,3rd Party - UberEats,632.76,
06/29/2026,4036,Cash Over/Short Adjustment,0.47,
06/29/2026,4042,Subject to Tax,,5611.43
06/29/2026,4042,Sales Tax,,547.09
06/29/2026,4042,In-Store Credit Card,2708.18,
06/29/2026,4042,Online Credit card,1841.94,
06/29/2026,4042,Online Gift Card,11.47,
06/29/2026,4042,Online Credit Card Tips,,48
06/29/2026,4042,In-Store Credit Card Tips,,138.03
06/29/2026,4042,Gift Card,62.95,
06/29/2026,4042,3rd Party - DoorDash,1152.37,
06/29/2026,4042,3rd Party - GrubHub,46.43,
06/29/2026,4042,3rd Party - UberEats,127.94,
06/29/2026,4042,Cash Over/Short Adjustment,0.27,
06/29/2026,4042,Register Audit Adjustment,393,
06/29/2026,4052,Subject to Tax,,5692.79
06/29/2026,4052,Tax Exempt,,240.6
06/29/2026,4052,Register Audit,597,
06/29/2026,4052,Sales Tax,,554.89
06/29/2026,4052,In-Store Credit Card,3552.36,
06/29/2026,4052,Payout,43.39,
06/29/2026,4052,Online Credit card,1612.28,
06/29/2026,4052,Online Credit Card Tips,,23
06/29/2026,4052,In-Store Credit Card Tips,,207.65
06/29/2026,4052,Gift Card,56.78,
06/29/2026,4052,3rd Party - DoorDash,714.19,
06/29/2026,4052,3rd Party - UberEats,176.39,
06/29/2026,4052,Cash Over/Short Adjustment,,0.46
06/29/2026,4052,Register Audit Adjustment,,33
06/29/2026,4061,Subject to Tax,,3978.72
06/29/2026,4061,Register Audit,338,
06/29/2026,4061,Sales Tax,,387.92
06/29/2026,4061,In-Store Credit Card,2239.29,
06/29/2026,4061,Online Credit card,1191.49,
06/29/2026,4061,Online Gift Card,26.79,
06/29/2026,4061,Online Credit Card Tips,,30
06/29/2026,4061,In-Store Credit Card Tips,,122.95
06/29/2026,4061,Gift Card,96.39,
06/29/2026,4061,3rd Party - DoorDash,373.13,
06/29/2026,4061,3rd Party - UberEats,254.94,
06/29/2026,4061,Cash Over/Short Adjustment,,0.44
06/29/2026,4074,Subject to Tax,,2688.26
06/29/2026,4074,Register Audit,124,
06/29/2026,4074,Sales Tax,,262.12
06/29/2026,4074,In-Store Credit Card,1484.93,
06/29/2026,4074,Online Credit card,926.61,
06/29/2026,4074,Online Credit Card Tips,,30.77
06/29/2026,4074,In-Store Credit Card Tips,,115.4
06/29/2026,4074,Gift Card,10.87,
06/29/2026,4074,3rd Party - DoorDash,210.25,
06/29/2026,4074,3rd Party - UberEats,339.33,
06/29/2026,4074,Cash Over/Short Adjustment,0.56,
06/29/2026,5042,Subject to Tax,,3615.6
06/29/2026,5042,Non-Taxable Sales,,11
06/29/2026,5042,3rd Party Tax Exempt,,378.63
06/29/2026,5042,Register Audit,600,
06/29/2026,5042,Sales Tax,,249.92
06/29/2026,5042,In-Store Credit Card,2241.83,
06/29/2026,5042,Online Credit card,1219.56,
06/29/2026,5042,Online Credit Card Tips,,44
06/29/2026,5042,In-Store Credit Card Tips,,165.47
06/29/2026,5042,Gift Card,25,
06/29/2026,5042,3rd Party - DoorDash,205.57,
06/29/2026,5042,3rd Party - UberEats,173.06,
06/29/2026,5042,Cash Over/Short Adjustment,,0.4
06/29/2026,5043,Subject to Tax,,6164
06/29/2026,5043,Non-Taxable Sales,,53.5
06/29/2026,5043,3rd Party Tax Exempt,,1410.31
06/29/2026,5043,Register Audit,614,
06/29/2026,5043,Sales Tax,,419.11
06/29/2026,5043,In-Store Credit Card,3440.4,
06/29/2026,5043,Payout,12.3,
06/29/2026,5043,Online Credit card,2803.27,
06/29/2026,5043,Online Gift Card,30,
06/29/2026,5043,Online Credit Card Tips,,65.42
06/29/2026,5043,In-Store Credit Card Tips,,197.08
06/29/2026,5043,3rd Party - DoorDash,948.47,
06/29/2026,5043,3rd Party - GrubHub,30.24,
06/29/2026,5043,3rd Party - UberEats,431.6,
06/29/2026,5043,Cash Over/Short Adjustment,,0.86
06/29/2026,5049,Subject to Tax,,3297.85
06/29/2026,5049,Non-Taxable Sales,,15.5
06/29/2026,5049,3rd Party Tax Exempt,,632.25
06/29/2026,5049,Register Audit,452,
06/29/2026,5049,Sales Tax,,268.97
06/29/2026,5049,In-Store Credit Card,2231.59,
06/29/2026,5049,Online Credit card,1021.62,
06/29/2026,5049,Online Gift Card,19.84,
06/29/2026,5049,Online Credit Card Tips,,20
06/29/2026,5049,In-Store Credit Card Tips,,122.3
06/29/2026,5049,3rd Party - DoorDash,537.19,
06/29/2026,5049,3rd Party - UberEats,95.06,
06/29/2026,5049,Cash Over/Short Adjustment,,0.43
06/29/2026,5051,Subject to Tax,,3113.25
06/29/2026,5051,Non-Taxable Sales,,20.5
06/29/2026,5051,3rd Party Tax Exempt,,693.19
06/29/2026,5051,Register Audit,208,
06/29/2026,5051,Sales Tax,,211.3
06/29/2026,5051,In-Store Credit Card,2196.68,
06/29/2026,5051,Online Credit card,1074.24,
06/29/2026,5051,Online Credit Card Tips,,22
06/29/2026,5051,In-Store Credit Card Tips,,111.62
06/29/2026,5051,3rd Party - DoorDash,480.69,
06/29/2026,5051,3rd Party - UberEats,212.5,
06/29/2026,5051,Cash Over/Short Adjustment,,0.25
06/29/2026,5057,Subject to Tax,,3710.85
06/29/2026,5057,Non-Taxable Sales,,12.5
06/29/2026,5057,3rd Party Tax Exempt,,753.73
06/29/2026,5057,Register Audit,490,
06/29/2026,5057,Sales Tax,,290.2
06/29/2026,5057,In-Store Credit Card,1937.28,
06/29/2026,5057,Payout,46.98,
06/29/2026,5057,Online Credit card,1577.78,
06/29/2026,5057,Online Gift Card,27.77,
06/29/2026,5057,Online Credit Card Tips,,19
06/29/2026,5057,In-Store Credit Card Tips,,98.9
06/29/2026,5057,Gift Card,52.06,
06/29/2026,5057,3rd Party - DoorDash,438.8,
06/29/2026,5057,3rd Party - UberEats,314.93,
06/29/2026,5057,Cash Over/Short Adjustment,,0.42
06/29/2026,5059,Subject to Tax,,3199.7
06/29/2026,5059,Non-Taxable Sales,,12
06/29/2026,5059,3rd Party Tax Exempt,,590.99
06/29/2026,5059,Sales Tax,,221.93
06/29/2026,5059,In-Store Credit Card,2344.24,
06/29/2026,5059,Payout,47.5,
06/29/2026,5059,Online Credit card,990.68,
06/29/2026,5059,Online Credit Card Tips,,19
06/29/2026,5059,In-Store Credit Card Tips,,131.82
06/29/2026,5059,Gift Card,23.43,
06/29/2026,5059,3rd Party - DoorDash,526.44,
06/29/2026,5059,3rd Party - GrubHub,11.88,
06/29/2026,5059,3rd Party - UberEats,52.67,
06/29/2026,5059,Cash Over/Short Adjustment,0.6,
06/29/2026,5059,Register Audit Adjustment,178,
06/29/2026,5062,Subject to Tax,,2818.95
06/29/2026,5062,Non-Taxable Sales,,15
06/29/2026,5062,3rd Party Tax Exempt,,422.86
06/29/2026,5062,Sales Tax,,194.23
06/29/2026,5062,In-Store Credit Card,2182.96,
06/29/2026,5062,Online Credit card,767.93,
06/29/2026,5062,Online Gift Card,16.45,
06/29/2026,5062,Online Credit Card Tips,,36
06/29/2026,5062,In-Store Credit Card Tips,,137.02
06/29/2026,5062,Gift Card,66.19,
06/29/2026,5062,3rd Party - DoorDash,249.5,
06/29/2026,5062,3rd Party - GrubHub,32.62,
06/29/2026,5062,3rd Party - UberEats,140.74,
06/29/2026,5062,Cash Over/Short Adjustment,0.67,
06/29/2026,5062,Register Audit Adjustment,167,
06/29/2026,5101,Subject to Tax,,2992.95
06/29/2026,5101,Non-Taxable Sales,,5
06/29/2026,5101,3rd Party Tax Exempt,,746.33
06/29/2026,5101,Register Audit,332,
06/29/2026,5101,Sales Tax,,207.21
06/29/2026,5101,In-Store Credit Card,2237.4,
06/29/2026,5101,Online Credit card,766.11,
06/29/2026,5101,Online Credit Card Tips,,32.4
06/29/2026,5101,In-Store Credit Card Tips,,132.43
06/29/2026,5101,Gift Card,34.58,
06/29/2026,5101,3rd Party - DoorDash,571.06,
06/29/2026,5101,3rd Party - UberEats,175.27,
06/29/2026,5101,Cash Over/Short Adjustment,,0.1
06/29/2026,5112,Subject to Tax,,2617.5
06/29/2026,5112,Non-Taxable Sales,,10
06/29/2026,5112,3rd Party Tax Exempt,,294.58
06/29/2026,5112,Register Audit,188,
06/29/2026,5112,Sales Tax,,205.33
06/29/2026,5112,In-Store Credit Card,1500.64,
06/29/2026,5112,Payout,22.23,
06/29/2026,5112,Online Credit card,1230.76,
06/29/2026,5112,Online Gift Card,17.06,
06/29/2026,5112,Online Credit Card Tips,,30.5
06/29/2026,5112,In-Store Credit Card Tips,,94.77
06/29/2026,5112,3rd Party - DoorDash,294.58,
06/29/2026,5112,Cash Over/Short Adjustment,,0.59
06/29/2026,5127,Subject to Tax,,3394
06/29/2026,5127,Non-Taxable Sales,,11
06/29/2026,5127,3rd Party Tax Exempt,,250.03
06/29/2026,5127,Register Audit,733,
06/29/2026,5127,Sales Tax,,265.76
06/29/2026,5127,In-Store Credit Card,1653.7,
06/29/2026,5127,Online Credit card,1404.23,
06/29/2026,5127,Online Credit Card Tips,,61
06/29/2026,5127,In-Store Credit Card Tips,,110.48
06/29/2026,5127,Gift Card,51.73,
06/29/2026,5127,3rd Party - DoorDash,200.95,
06/29/2026,5127,3rd Party - UberEats,49.08,
06/29/2026,5127,Cash Over/Short Adjustment,,0.42
06/29/2026,6021,Subject to Tax,,3212.18
06/29/2026,6021,Non-Taxable Sales,,5
06/29/2026,6021,3rd Party Tax Exempt,,137.2
06/29/2026,6021,Register Audit,184,
06/29/2026,6021,Sales Tax,,305.27
06/29/2026,6021,In-Store Credit Card,1652.69,
06/29/2026,6021,Payout,24.19,
06/29/2026,6021,Online Credit card,953.95,
06/29/2026,6021,Online Gift Card,19.71,
06/29/2026,6021,Online Credit Card Tips,,31.9
06/29/2026,6021,In-Store Credit Card Tips,,107.68
06/29/2026,6021,Gift Card,42.8,
06/29/2026,6021,Gift Card Sold,,50
06/29/2026,6021,3rd Party - DoorDash,835.2,
06/29/2026,6021,3rd Party - UberEats,137.2,
06/29/2026,6021,Cash Over/Short Adjustment,,0.51
06/29/2026,6026,Subject to Tax,,2765.16
06/29/2026,6026,Non-Taxable Sales,,20
06/29/2026,6026,3rd Party Tax Exempt,,202.98
06/29/2026,6026,Sales Tax,,165.87
06/29/2026,6026,In-Store Credit Card,1873.74,
06/29/2026,6026,Payout,3.7,
06/29/2026,6026,Online Credit card,633.8,
06/29/2026,6026,Online Credit Card Tips,,16
06/29/2026,6026,In-Store Credit Card Tips,,119.5
06/29/2026,6026,3rd Party - DoorDash,344.78,
06/29/2026,6026,3rd Party - GrubHub,17.35,
06/29/2026,6026,3rd Party - UberEats,202.98,
06/29/2026,6026,Cash Over/Short Adjustment,0.16,
06/29/2026,6026,Register Audit Adjustment,213,
06/29/2026,6032,Subject to Tax,,3683.35
06/29/2026,6032,Non-Taxable Sales,,20
06/29/2026,6032,3rd Party Tax Exempt,,243.79
06/29/2026,6032,Sales Tax,,220.95
06/29/2026,6032,In-Store Credit Card,2330.11,
06/29/2026,6032,Online Credit card,1042.47,
06/29/2026,6032,Online Credit Card Tips,,30
06/29/2026,6032,In-Store Credit Card Tips,,165.2
06/29/2026,6032,3rd Party - DoorDash,463.92,
06/29/2026,6032,3rd Party - UberEats,243.79,
06/29/2026,6032,Register Audit Adjustment,283,
06/29/2026,6037,Subject to Tax,,3356.94
06/29/2026,6037,Non-Taxable Sales,,6
06/29/2026,6037,Register Audit,320,
06/29/2026,6037,Sales Tax,,369.41
06/29/2026,6037,In-Store Credit Card,2052.44,
06/29/2026,6037,Online Credit card,1260.74,
06/29/2026,6037,Online Credit Card Tips,,39
06/29/2026,6037,In-Store Credit Card Tips,,141.48
06/29/2026,6037,Gift Card,38.79,
06/29/2026,6037,3rd Party - GrubHub,24.51,
06/29/2026,6037,3rd Party - UberEats,216.75,
06/29/2026,6037,Cash Over/Short Adjustment,,0.4
06/29/2026,6039,Subject to Tax,,3296.61
06/29/2026,6039,Non-Taxable Sales,,6
06/29/2026,6039,3rd Party Tax Exempt,,266.19
06/29/2026,6039,Sales Tax,,197.8
06/29/2026,6039,In-Store Credit Card,1835.44,
06/29/2026,6039,Online Credit card,938.54,
06/29/2026,6039,Online Credit Card Tips,,24
06/29/2026,6039,In-Store Credit Card Tips,,119.93
06/29/2026,6039,Gift Card,15,
06/29/2026,6039,3rd Party - DoorDash,605.28,
06/29/2026,6039,3rd Party - GrubHub,44.82,
06/29/2026,6039,3rd Party - UberEats,266.19,
06/29/2026,6039,Cash Over/Short Adjustment,0.26,
06/29/2026,6039,Register Audit Adjustment,205,
06/29/2026,6044,Subject to Tax,,3117.24
06/29/2026,6044,Non-Taxable Sales,,5.5
06/29/2026,6044,3rd Party Tax Exempt,,47.81
06/29/2026,6044,Sales Tax,,352.3
06/29/2026,6044,In-Store Credit Card,1782.12,
06/29/2026,6044,Payout,18.86,
06/29/2026,6044,Online Credit card,903.01,
06/29/2026,6044,Online Gift Card,7,
06/29/2026,6044,Online Credit Card Tips,,21
06/29/2026,6044,In-Store Credit Card Tips,,94.58
06/29/2026,6044,Gift Card,16.54,
06/29/2026,6044,3rd Party - DoorDash,288.22,
06/29/2026,6044,3rd Party - UberEats,47.81,
06/29/2026,6044,Cash Over/Short Adjustment,0.88,
06/29/2026,6044,Register Audit Adjustment,574,
06/29/2026,6065,Subject to Tax,,2859.26
06/29/2026,6065,Non-Taxable Sales,,10
06/29/2026,6065,3rd Party Tax Exempt,,57.47
06/29/2026,6065,Sales Tax,,286.15
06/29/2026,6065,In-Store Credit Card,1702.34,
06/29/2026,6065,Payout,28.33,
06/29/2026,6065,Online Credit card,1002.5,
06/29/2026,6065,Online Gift Card,13.86,
06/29/2026,6065,Online Credit Card Tips,,39
06/29/2026,6065,In-Store Credit Card Tips,,90.08
06/29/2026,6065,Gift Card,25,
06/29/2026,6065,3rd Party - DoorDash,361.53,
06/29/2026,6065,3rd Party - UberEats,57.47,
06/29/2026,6065,Cash Over/Short Adjustment,0.93,
06/29/2026,6065,Register Audit Adjustment,150,
06/29/2026,6067,Subject to Tax,,3290.79
06/29/2026,6067,Non-Taxable Sales,,23.5
06/29/2026,6067,3rd Party Tax Exempt,,162.58
06/29/2026,6067,Sales Tax,,371.96
06/29/2026,6067,In-Store Credit Card,1728.2,
06/29/2026,6067,Online Credit card,1189.88,
06/29/2026,6067,Online Gift Card,25.98,
06/29/2026,6067,Online Credit Card Tips,,32
06/29/2026,6067,In-Store Credit Card Tips,,113.81
06/29/2026,6067,Online Gift Card Tips,,3
06/29/2026,6067,Gift Card,25.82,
06/29/2026,6067,3rd Party - DoorDash,511.51,
06/29/2026,6067,3rd Party - GrubHub,18.03,
06/29/2026,6067,3rd Party - UberEats,162.58,
06/29/2026,6067,Cash Over/Short Adjustment,0.64,
06/29/2026,6067,Register Audit Adjustment,335,
06/29/2026,6072,Subject to Tax,,4851.78
06/29/2026,6072,3rd Party Tax Exempt,,69.34
06/29/2026,6072,Sales Tax,,572.59
06/29/2026,6072,In-Store Credit Card,2702.62,
06/29/2026,6072,Payout,93.26,
06/29/2026,6072,Online Credit card,1187.19,
06/29/2026,6072,Online Gift Card,18.51,
06/29/2026,6072,Online Credit Card Tips,,41
06/29/2026,6072,In-Store Credit Card Tips,,154.53
06/29/2026,6072,Gift Card,74.74,
06/29/2026,6072,3rd Party - DoorDash,1008.22,
06/29/2026,6072,3rd Party - GrubHub,32.85,
06/29/2026,6072,3rd Party - UberEats,69.34,
06/29/2026,6072,Cash Over/Short Adjustment,0.51,
06/29/2026,6072,Register Audit Adjustment,502,
06/29/2026,6074,Subject to Tax,,2766.25
06/29/2026,6074,Non-Taxable Sales,,25.5
06/29/2026,6074,3rd Party Tax Exempt,,146.59
06/29/2026,6074,Register Audit,155,
06/29/2026,6074,Sales Tax,,248.94
06/29/2026,6074,In-Store Credit Card,2020.95,
